"name","url","source"
"filip-michalsky/SalesGPT","https://github.com/filip-michalsky/SalesGPT","manual_checklist_x"
"FunnyWolf/Viper","https://github.com/FunnyWolf/Viper","manual_checklist_x"
"hkjarral/AVA-AI-Voice-Agent-for-Asterisk","https://github.com/hkjarral/AVA-AI-Voice-Agent-for-Asterisk","readme_recovered_agent"
"wordware-ai/twitter","https://github.com/wordware-ai/twitter","manual_checklist_x"
"NativeMindBrowser/NativeMindExtension","https://github.com/NativeMindBrowser/NativeMindExtension","manual_checklist_x"
"amd/gaia","https://github.com/amd/gaia","manual_checklist_x"
"raga-ai-hub/RagaAI-Catalyst","https://github.com/raga-ai-hub/RagaAI-Catalyst","manual_checklist_x"
"mastra-ai/mastra","https://github.com/mastra-ai/mastra","manual_checklist_x"
"legeling/PromptHub","https://github.com/legeling/PromptHub","readme_recovered_agent"
"Alibaba-NLP/DeepResearch","https://github.com/Alibaba-NLP/DeepResearch","readme_recovered_agent"
"limecloud/lime","https://github.com/limecloud/lime","readme_recovered_agent"
"michaelshimeles/ralphy","https://github.com/michaelshimeles/ralphy","manual_checklist_x"
"goat-sdk/goat","https://github.com/goat-sdk/goat","manual_checklist_x"
"THU-MAIC/OpenMAIC","https://github.com/THU-MAIC/OpenMAIC","manual_checklist_x"
"Agent-22","redacted","disclosure_supplement"
"bradygaster/squad","https://github.com/bradygaster/squad","manual_checklist_x"
"smallcloudai/refact","https://github.com/smallcloudai/refact","manual_checklist_x"
"LiteLLM-Labs/litellm-agent-control-plane","https://github.com/LiteLLM-Labs/litellm-agent-control-plane","manual_checklist_x"
"869413421/ai-moive-studio","https://github.com/869413421/ai-moive-studio","readme_recovered_agent"
"matthiasn/lotti","https://github.com/matthiasn/lotti","manual_checklist_x"
"run-llama/llama_deploy","https://github.com/run-llama/llama_deploy","uncertain_audit_boundary_yes"
"github/copilot-cli","https://github.com/github/copilot-cli","manual_checklist_x"
"NirDiamant/Controllable-RAG-Agent","https://github.com/NirDiamant/Controllable-RAG-Agent","manual_checklist_x"
"vercel/workflow","https://github.com/vercel/workflow","manual_checklist_x"
"bytedance/deer-flow","https://github.com/bytedance/deer-flow","manual_checklist_x"
"elfvingralf/macOSpilot-ai-assistant","https://github.com/elfvingralf/macOSpilot-ai-assistant","readme_recovered_agent"
"Tencent/AI-Infra-Guard","https://github.com/Tencent/AI-Infra-Guard","readme_recovered_agent"
"SaiAkhil066/CORTEX-AI-SUPER-RAG","https://github.com/SaiAkhil066/CORTEX-AI-SUPER-RAG","readme_recovered_agent"
"agentclientprotocol/claude-agent-acp","https://github.com/agentclientprotocol/claude-agent-acp","uncertain_audit_boundary_yes"
"agent-topia/evolving_personality","https://github.com/agent-topia/evolving_personality","manual_checklist_x"
"AI4Finance-Foundation/FinRobot","https://github.com/AI4Finance-Foundation/FinRobot","manual_checklist_x"
"MiniMax-AI/OpenRoom","https://github.com/MiniMax-AI/OpenRoom","manual_checklist_x"
"agiresearch/AIOS","https://github.com/agiresearch/AIOS","manual_checklist_x"
"aiming-lab/Agent0","https://github.com/aiming-lab/Agent0","manual_checklist_x"
"business-science/ai-data-science-team","https://github.com/business-science/ai-data-science-team","manual_checklist_x"
"Agent-30","redacted","manual_checklist_x"
"NoFxAiOS/nofx","https://github.com/NoFxAiOS/nofx","uncertain_audit_yes"
"vocodedev/vocode-core","https://github.com/vocodedev/vocode-core","manual_checklist_x"
"codefuse-ai/codefuse-chatbot","https://github.com/codefuse-ai/codefuse-chatbot","manual_checklist_x"
"OpenLAIR/dr-claw","https://github.com/OpenLAIR/dr-claw","readme_recovered_agent"
"MiroMindAI/MiroThinker","https://github.com/MiroMindAI/MiroThinker","manual_checklist_x"
"TencentCloudADP/youtu-agent","https://github.com/TencentCloudADP/youtu-agent","manual_checklist_x"
"NousResearch/hermes-agent-self-evolution","https://github.com/NousResearch/hermes-agent-self-evolution","readme_recovered_agent"
"baserow/baserow","https://github.com/baserow/baserow","manual_checklist_x"
"agno-agi/agent-ui","https://github.com/agno-agi/agent-ui","manual_checklist_x"
"ComposioHQ/composio","https://github.com/ComposioHQ/composio","manual_checklist_x"
"unopim/unopim","https://github.com/unopim/unopim","manual_checklist_x"
"dagucloud/dagu","https://github.com/dagucloud/dagu","manual_checklist_x"
"durable-streams/durable-streams","https://github.com/durable-streams/durable-streams","manual_checklist_x"
"ryanstephen/lil-agents","https://github.com/ryanstephen/lil-agents","readme_recovered_agent"
"vercel-labs/coding-agent-template","https://github.com/vercel-labs/coding-agent-template","manual_checklist_x"
"interviewstreet/hiring-agent","https://github.com/interviewstreet/hiring-agent","manual_checklist_x"
"fetchai/uAgents","https://github.com/fetchai/uAgents","manual_checklist_x"
"ace-agent/ace","https://github.com/ace-agent/ace","manual_checklist_x"
"GH05TCREW/pentestagent","https://github.com/GH05TCREW/pentestagent","manual_checklist_x"
"GammaLabTechnologies/harmonist","https://github.com/GammaLabTechnologies/harmonist","manual_checklist_x"
"cityflow-project/CityFlow","https://github.com/cityflow-project/CityFlow","manual_checklist_x"
"berabuddies/agentflow","https://github.com/berabuddies/agentflow","manual_checklist_x"
"Zackriya-Solutions/meetily","https://github.com/Zackriya-Solutions/meetily","uncertain_audit_yes"
"minitap-ai/mobile-use","https://github.com/minitap-ai/mobile-use","manual_checklist_x"
"Fosowl/agenticSeek","https://github.com/Fosowl/agenticSeek","manual_checklist_x"
"Open-Source-Legal/OpenContracts","https://github.com/Open-Source-Legal/OpenContracts","manual_checklist_x"
"first-fluke/oh-my-agent","https://github.com/first-fluke/oh-my-agent","manual_checklist_x"
"zai-org/Open-AutoGLM","https://github.com/zai-org/Open-AutoGLM","uncertain_audit_yes"
"David-patrick-chuks/Riona-AI-Agent","https://github.com/David-patrick-chuks/Riona-AI-Agent","manual_checklist_x"
"wanxingai/LightAgent","https://github.com/wanxingai/LightAgent","readme_recovered_agent"
"jackdark425/aigroupapp","https://github.com/jackdark425/aigroupapp","readme_recovered_agent"
"github/CopilotForXcode","https://github.com/github/CopilotForXcode","readme_recovered_agent"
"trpc-group/trpc-agent-go","https://github.com/trpc-group/trpc-agent-go","manual_checklist_x"
"qualifire-dev/rogue","https://github.com/qualifire-dev/rogue","manual_checklist_x"
"six2dez/burp-ai-agent","https://github.com/six2dez/burp-ai-agent","manual_checklist_x"
"langchain-ai/executive-ai-assistant","https://github.com/langchain-ai/executive-ai-assistant","manual_checklist_x"
"katanaml/sparrow","https://github.com/katanaml/sparrow","manual_checklist_x"
"Agent-36","redacted","manual_checklist_x"
"0xPlaygrounds/rig","https://github.com/0xPlaygrounds/rig","manual_checklist_x"
"Agent-25","redacted","manual_checklist_x"
"e2b-dev/open-computer-use","https://github.com/e2b-dev/open-computer-use","manual_checklist_x"
"langfengQ/verl-agent","https://github.com/langfengQ/verl-agent","readme_recovered_agent"
"agent0ai/agent-zero","https://github.com/agent0ai/agent-zero","manual_checklist_x"
"ComposioHQ/secure-openclaw","https://github.com/ComposioHQ/secure-openclaw","readme_recovered_agent"
"jennyzzt/dgm","https://github.com/jennyzzt/dgm","manual_checklist_x"
"github/app","https://github.com/github/app","readme_recovered_agent"
"hsliuping/TradingAgents-CN","https://github.com/hsliuping/TradingAgents-CN","manual_checklist_x"
"The-Pocket/PocketFlow","https://github.com/The-Pocket/PocketFlow","manual_checklist_x"
"Agent-15","redacted","manual_checklist_x"
"Sylinko/Everywhere","https://github.com/Sylinko/Everywhere","readme_recovered_agent"
"Fugtemypt123/VIGA","https://github.com/Fugtemypt123/VIGA","uncertain_audit_yes"
"harbor-framework/harbor","https://github.com/harbor-framework/harbor","uncertain_audit_boundary_yes"
"Ido-Levi/Hephaestus","https://github.com/Ido-Levi/Hephaestus","manual_checklist_x"
"crshdn/mission-control","https://github.com/crshdn/mission-control","manual_checklist_x"
"GoogleCloudPlatform/agent-starter-pack","https://github.com/GoogleCloudPlatform/agent-starter-pack","manual_checklist_x"
"holaboss-ai/holaOS","https://github.com/holaboss-ai/holaOS","readme_recovered_agent"
"superagent-ai/grok-cli","https://github.com/superagent-ai/grok-cli","manual_checklist_x"
"paperclipai/paperclip","https://github.com/paperclipai/paperclip","manual_checklist_x"
"iamsrikanthnani/pluely","https://github.com/iamsrikanthnani/pluely","readme_recovered_agent"
"alibaba/open-code-review","https://github.com/alibaba/open-code-review","manual_checklist_x"
"open-multi-agent/open-multi-agent","https://github.com/open-multi-agent/open-multi-agent","manual_checklist_x"
"elirantutia/vibeyard","https://github.com/elirantutia/vibeyard","manual_checklist_x"
"huggingface/smolagents","https://github.com/huggingface/smolagents","readme_recovered_agent"
"Infisical/agent-vault","https://github.com/Infisical/agent-vault","manual_checklist_x"
"fathah/hermes-desktop","https://github.com/fathah/hermes-desktop","readme_recovered_agent"
"greyhaven-ai/autocontext","https://github.com/greyhaven-ai/autocontext","manual_checklist_x"
"virattt/ai-financial-agent","https://github.com/virattt/ai-financial-agent","uncertain_audit_yes"
"SciSharp/BotSharp","https://github.com/SciSharp/BotSharp","manual_checklist_x"
"crmne/ruby_llm","https://github.com/crmne/ruby_llm","manual_checklist_x"
"CherryHQ/cherry-studio-app","https://github.com/CherryHQ/cherry-studio-app","readme_recovered_agent"
"ThinkInAIXYZ/deepchat","https://github.com/ThinkInAIXYZ/deepchat","manual_checklist_x"
"kaiban-ai/KaibanJS","https://github.com/kaiban-ai/KaibanJS","manual_checklist_x"
"hyperbrowserai/HyperAgent","https://github.com/hyperbrowserai/HyperAgent","readme_recovered_agent"
"dimensionalOS/dimos","https://github.com/dimensionalOS/dimos","manual_checklist_x"
"mpaepper/llm_agents","https://github.com/mpaepper/llm_agents","manual_checklist_x"
"vercel/ai","https://github.com/vercel/ai","uncertain_audit_boundary_yes"
"builderz-labs/mission-control","https://github.com/builderz-labs/mission-control","manual_checklist_x"
"Agent-01","redacted","manual_checklist_x"
"NousResearch/autonovel","https://github.com/NousResearch/autonovel","manual_checklist_x"
"kirodotdev/Kiro","https://github.com/kirodotdev/Kiro","uncertain_audit_boundary_yes"
"coder/mux","https://github.com/coder/mux","manual_checklist_x"
"agno-agi/agno","https://github.com/agno-agi/agno","manual_checklist_x"
"plurai-ai/intellagent","https://github.com/plurai-ai/intellagent","manual_checklist_x"
"volcengine/MineContext","https://github.com/volcengine/MineContext","manual_checklist_x"
"xintaofei/codeg","https://github.com/xintaofei/codeg","manual_checklist_x"
"agentscope-ai/agentscope-java","https://github.com/agentscope-ai/agentscope-java","manual_checklist_x"
"wrtnlabs/autobe","https://github.com/wrtnlabs/autobe","manual_checklist_x"
"conductor-oss/conductor","https://github.com/conductor-oss/conductor","manual_checklist_x"
"jackwener/OpenCLI","https://github.com/jackwener/OpenCLI","manual_checklist_x"
"coollabsio/jean","https://github.com/coollabsio/jean","manual_checklist_x"
"stitionai/devika","https://github.com/stitionai/devika","manual_checklist_x"
"QwenLM/Qwen-Agent","https://github.com/QwenLM/Qwen-Agent","manual_checklist_x"
"simonlin1212/TradingAgents-astock","https://github.com/simonlin1212/TradingAgents-astock","manual_checklist_x"
"agentscope-ai/QwenPaw","https://github.com/agentscope-ai/QwenPaw","manual_checklist_x"
"agentuniverse-ai/agentUniverse","https://github.com/agentuniverse-ai/agentUniverse","manual_checklist_x"
"mistralai/mistral-vibe","https://github.com/mistralai/mistral-vibe","manual_checklist_x"
"trendy-design/llmchat","https://github.com/trendy-design/llmchat","manual_checklist_x"
"meridianlabs-ai/inspect_petri","https://github.com/meridianlabs-ai/inspect_petri","uncertain_audit_yes"
"Dicklesworthstone/pi_agent_rust","https://github.com/Dicklesworthstone/pi_agent_rust","manual_checklist_x"
"DietrichGebert/ponytail","https://github.com/DietrichGebert/ponytail","manual_checklist_x"
"promptfoo/promptfoo","https://github.com/promptfoo/promptfoo","readme_recovered_agent"
"getpaseo/paseo","https://github.com/getpaseo/paseo","manual_checklist_x"
"Intent-Lab/VisionClaw","https://github.com/Intent-Lab/VisionClaw","readme_recovered_agent"
"Mirix-AI/MIRIX","https://github.com/Mirix-AI/MIRIX","manual_checklist_x"
"kenn-io/roborev","https://github.com/kenn-io/roborev","manual_checklist_x"
"agent0ai/space-agent","https://github.com/agent0ai/space-agent","manual_checklist_x"
"21st-dev/1code","https://github.com/21st-dev/1code","manual_checklist_x"
"777genius/agent-teams-ai","https://github.com/777genius/agent-teams-ai","manual_checklist_x"
"szczyglis-dev/py-gpt","https://github.com/szczyglis-dev/py-gpt","manual_checklist_x"
"DemonDamon/FinnewsHunter","https://github.com/DemonDamon/FinnewsHunter","manual_checklist_x"
"droidrun/mobilerun","https://github.com/droidrun/mobilerun","manual_checklist_x"
"latorc/MahjongCopilot","https://github.com/latorc/MahjongCopilot","readme_recovered_agent"
"cline/kanban","https://github.com/cline/kanban","uncertain_audit_yes"
"ThousandBirdsInc/chidori","https://github.com/ThousandBirdsInc/chidori","manual_checklist_x"
"OpenHealthForAll/open-health","https://github.com/OpenHealthForAll/open-health","readme_recovered_agent"
"snarktank/ralph","https://github.com/snarktank/ralph","manual_checklist_x"
"guy-hartstein/company-research-agent","https://github.com/guy-hartstein/company-research-agent","manual_checklist_x"
"microsoft/TaskWeaver","https://github.com/microsoft/TaskWeaver","manual_checklist_x"
"gitroomhq/postiz-app","https://github.com/gitroomhq/postiz-app","uncertain_audit_boundary_yes"
"dohooo/helmor","https://github.com/dohooo/helmor","manual_checklist_x"
"microsoft/magentic-ui","https://github.com/microsoft/magentic-ui","uncertain_audit_yes"
"leoning60/browsernode","https://github.com/leoning60/browsernode","manual_checklist_x"
"apache/burr","https://github.com/apache/burr","readme_recovered_agent"
"HKUDS/AI-Trader","https://github.com/HKUDS/AI-Trader","manual_checklist_x"
"Mai-with-u/MaiBot","https://github.com/Mai-with-u/MaiBot","readme_recovered_agent"
"khoj-ai/khoj","https://github.com/khoj-ai/khoj","readme_recovered_agent"
"pixel-agents-hq/pixel-agents","https://github.com/pixel-agents-hq/pixel-agents","manual_checklist_x"
"om-ai-lab/OmAgent","https://github.com/om-ai-lab/OmAgent","manual_checklist_x"
"hexdocom/lemonai","https://github.com/hexdocom/lemonai","manual_checklist_x"
"ElricLiu/AutoGPT-Next-Web","https://github.com/ElricLiu/AutoGPT-Next-Web","manual_checklist_x"
"coinbase/agentkit","https://github.com/coinbase/agentkit","manual_checklist_x"
"0Chencc/clawgod","https://github.com/0Chencc/clawgod","manual_checklist_x"
"nilsherzig/LLocalSearch","https://github.com/nilsherzig/LLocalSearch","manual_checklist_x"
"JetBrains/koog","https://github.com/JetBrains/koog","manual_checklist_x"
"ddupont808/GPT-4V-Act","https://github.com/ddupont808/GPT-4V-Act","manual_checklist_x"
"HKUDS/Auto-Deep-Research","https://github.com/HKUDS/Auto-Deep-Research","readme_recovered_agent"
"stablyai/orca","https://github.com/stablyai/orca","manual_checklist_x"
"yzhao062/pyod","https://github.com/yzhao062/pyod","manual_checklist_x"
"EmergenceAI/Agent-E","https://github.com/EmergenceAI/Agent-E","manual_checklist_x"
"prefect-archive/ControlFlow","https://github.com/prefect-archive/ControlFlow","manual_checklist_x"
"shareAI-lab/Kode-CLI","https://github.com/shareAI-lab/Kode-CLI","manual_checklist_x"
"metauto-ai/GPTSwarm","https://github.com/metauto-ai/GPTSwarm","readme_recovered_agent"
"Agent-38","redacted","manual_checklist_x"
"trycua/cua","https://github.com/trycua/cua","manual_checklist_x"
"vstorm-co/full-stack-ai-agent-template","https://github.com/vstorm-co/full-stack-ai-agent-template","manual_checklist_x"
"ThePrimeagen/99","https://github.com/ThePrimeagen/99","manual_checklist_x"
"Agent-10","redacted","manual_checklist_x"
"SocialAI-tianji/Tianji","https://github.com/SocialAI-tianji/Tianji","manual_checklist_x"
"bytedance/trae-agent","https://github.com/bytedance/trae-agent","manual_checklist_x"
"bytebot-ai/bytebot","https://github.com/bytebot-ai/bytebot","manual_checklist_x"
"ageerle/ruoyi-ai","https://github.com/ageerle/ruoyi-ai","readme_recovered_agent"
"wangziqi06/724-office","https://github.com/wangziqi06/724-office","manual_checklist_x"
"craft-ai-agents/craft-agents-oss","https://github.com/craft-ai-agents/craft-agents-oss","readme_recovered_agent"
"semanser/codel","https://github.com/semanser/codel","manual_checklist_x"
"agentjido/jido","https://github.com/agentjido/jido","manual_checklist_x"
"can4hou6joeng4/boss-agent-cli","https://github.com/can4hou6joeng4/boss-agent-cli","manual_checklist_x"
"memochou1993/gpt-ai-assistant","https://github.com/memochou1993/gpt-ai-assistant","readme_recovered_agent"
"NVIDIA/OpenShell","https://github.com/NVIDIA/OpenShell","manual_checklist_x"
"winfunc/opcode","https://github.com/winfunc/opcode","manual_checklist_x"
"OpenAutoCoder/Agentless","https://github.com/OpenAutoCoder/Agentless","manual_checklist_x"
"a9gent/mindfs","https://github.com/a9gent/mindfs","manual_checklist_x"
"camel-ai/owl","https://github.com/camel-ai/owl","manual_checklist_x"
"Agent-08","redacted","readme_recovered_agent"
"Budibase/budibase","https://github.com/Budibase/budibase","manual_checklist_x"
"microsoft/intelligent-terminal","https://github.com/microsoft/intelligent-terminal","readme_recovered_agent"
"yym68686/ChatGPT-Telegram-Bot","https://github.com/yym68686/ChatGPT-Telegram-Bot","readme_recovered_agent"
"karpathy/autoresearch","https://github.com/karpathy/autoresearch","manual_checklist_x"
"AgentWrapper/agent-orchestrator","https://github.com/AgentWrapper/agent-orchestrator","manual_checklist_x"
"Ontos-AI/knowhere","https://github.com/Ontos-AI/knowhere","manual_checklist_x"
"nottelabs/notte","https://github.com/nottelabs/notte","manual_checklist_x"
"superdesigndev/superdesign","https://github.com/superdesigndev/superdesign","uncertain_audit_yes"
"dataelement/bisheng","https://github.com/dataelement/bisheng","manual_checklist_x"
"Agent-31","redacted","manual_checklist_x"
